Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1264,4,Female,2,4,Research Director,4,Divorced,"(6500, 19999]",3,No,14,3,2,2,9,2,2,7,7,1,7
34,No,Travel_Rarely,Research & Development,20,3,Technical Degree,1265,3,Female,4,1,Research Scientist,3,Married,"(1000, 6500]",0,No,17,3,4,0,2,5,2,1,0,0,0
44,No,Travel_Rarely,Sales,5,3,Marketing,1267,2,Male,3,5,Manager,2,Married,"(6500, 19999]",7,No,11,3,3,1,26,5,3,22,9,3,10
33,No,Travel_Rarely,Sales,10,5,Marketing,1268,4,Male,4,3,Sales Executive,3,Divorced,"(6500, 19999]",0,Yes,14,3,4,2,10,3,3,9,8,0,8
19,No,Travel_Rarely,Research & Development,25,3,Life Sciences,1269,2,Female,4,1,Research Scientist,4,Single,"(1000, 6500]",1,Yes,12,3,4,0,1,2,3,1,0,0,1
23,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1270,4,Male,3,1,Research Scientist,3,Married,"(1000, 6500]",1,No,22,4,4,1,1,2,3,1,0,0,1
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,1273,3,Male,1,1,Sales Representative,4,Single,"(1000, 6500]",1,Yes,14,3,4,0,1,4,3,1,0,1,0
26,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1275,3,Male,3,1,Research Scientist,4,Single,"(1000, 6500]",1,Yes,20,4,2,0,8,2,2,8,5,2,2
45,Yes,Travel_Rarely,Sales,2,3,Marketing,1277,1,Female,1,5,Manager,2,Single,"(6500, 19999]",2,Yes,16,3,1,0,26,2,3,24,10,1,11
55,No,Non-Travel,Research & Development,8,1,Medical,1278,4,Male,2,4,Healthcare Representative,2,Divorced,"(6500, 19999]",1,Yes,15,3,4,1,34,3,3,33,9,15,0
21,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,1,Laboratory Technician,3,Single,"(1000, 6500]",1,No,20,4,3,0,2,2,1,2,2,2,2
46,No,Travel_Rarely,Sales,4,2,Marketing,1280,4,Female,2,5,Manager,2,Married,"(6500, 19999]",2,No,14,3,3,1,26,2,3,11,4,0,8
34,No,Travel_Rarely,Sales,2,3,Marketing,1281,3,Female,3,2,Sales Executive,1,Single,"(1000, 6500]",0,Yes,12,3,4,0,4,3,3,3,2,0,2
51,No,Travel_Frequently,Sales,9,3,Life Sciences,1282,4,Male,3,5,Manager,2,Divorced,"(6500, 19999]",4,Yes,24,4,1,1,31,5,2,29,10,11,10
59,No,Travel_Rarely,Research & Development,18,4,Medical,1283,4,Male,3,3,Manufacturing Director,4,Single,"(6500, 19999]",6,No,12,3,4,0,25,6,2,9,7,5,4
34,No,Travel_Frequently,Research & Development,19,3,Medical,1285,3,Female,3,2,Laboratory Technician,2,Divorced,"(1000, 6500]",4,No,13,3,3,2,15,2,4,11,8,5,10
28,No,Travel_Frequently,Research & Development,1,4,Medical,1286,4,Male,3,1,Laboratory Technician,3,Single,"(1000, 6500]",0,Yes,11,3,3,0,5,2,2,4,2,0,2
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1288,3,Male,4,5,Manager,1,Divorced,"(6500, 19999]",1,No,14,3,4,2,26,4,2,25,9,14,13
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,1289,3,Male,2,2,Human Resources,2,Married,"(1000, 6500]",4,No,11,3,4,2,14,5,4,10,9,1,8
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1291,3,Male,3,1,Research Scientist,3,Married,"(1000, 6500]",0,Yes,14,3,4,0,4,3,3,3,2,2,2
42,No,Travel_Rarely,Research & Development,7,4,Medical,1292,2,Female,4,2,Research Scientist,2,Married,"(1000, 6500]",6,Yes,16,3,4,0,18,2,3,1,0,0,0
43,No,Travel_Rarely,Sales,4,4,Marketing,1293,4,Female,2,3,Sales Executive,4,Single,"(6500, 19999]",3,No,14,3,4,0,23,3,4,21,7,15,17
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1294,3,Female,3,2,Manufacturing Director,2,Single,"(1000, 6500]",9,Yes,11,3,4,0,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1295,1,Female,3,3,Healthcare Representative,4,Married,"(6500, 19999]",1,No,11,3,4,1,10,2,3,10,7,0,5
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1296,4,Male,2,1,Laboratory Technician,4,Married,"(1000, 6500]",1,Yes,12,3,2,1,2,2,3,2,2,2,2
51,No,Travel_Frequently,Research & Development,6,2,Medical,1297,2,Female,2,1,Laboratory Technician,3,Single,"(1000, 6500]",0,No,14,3,2,0,8,6,2,7,0,7,7
30,No,Non-Travel,Research & Development,9,2,Medical,1298,3,Female,3,2,Manufacturing Director,3,Single,"(1000, 6500]",7,Yes,18,3,3,0,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1299,2,Female,3,1,Laboratory Technician,3,Divorced,"(1000, 6500]",3,Yes,13,3,1,2,10,2,3,7,7,7,7
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1301,4,Male,3,1,Research Scientist,1,Single,"(1000, 6500]",2,No,11,3,2,0,5,2,2,3,2,1,2
25,No,Travel_Rarely,Research & Development,1,3,Medical,1303,4,Female,3,1,Research Scientist,2,Single,"(1000, 6500]",1,No,18,3,4,0,2,3,2,2,2,2,1
32,No,Travel_Rarely,Sales,8,3,Medical,1304,3,Male,4,2,Sales Executive,4,Married,"(1000, 6500]",1,No,15,3,3,2,10,4,4,10,7,0,8
45,No,Travel_Frequently,Research & Development,25,3,Medical,1306,2,Female,3,5,Manager,2,Single,"(6500, 19999]",3,No,22,4,3,0,22,4,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,13,4,Medical,1307,3,Female,2,4,Manager,2,Divorced,"(6500, 19999]",6,Yes,13,3,4,2,21,4,3,19,9,15,2
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1308,1,Male,3,1,Research Scientist,3,Divorced,"(1000, 6500]",1,No,12,3,4,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1309,4,Male,3,2,Laboratory Technician,3,Married,"(1000, 6500]",1,No,18,3,1,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,1310,3,Male,3,1,Research Scientist,1,Single,"(1000, 6500]",0,No,13,3,1,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1311,1,Female,2,2,Laboratory Technician,4,Married,"(1000, 6500]",0,No,12,3,1,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,1312,4,Female,3,3,Healthcare Representative,3,Married,"(6500, 19999]",3,No,12,3,1,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,1314,4,Female,3,1,Human Resources,1,Single,"(1000, 6500]",6,No,12,3,3,0,10,3,4,7,6,5,7
28,No,Non-Travel,Research & Development,1,3,Life Sciences,1315,3,Female,1,2,Laboratory Technician,4,Married,"(6500, 19999]",0,No,11,3,1,3,10,6,3,9,8,7,5
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1317,4,Female,3,4,Research Director,1,Married,"(6500, 19999]",4,Yes,11,3,2,0,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,Sales,25,4,Marketing,1318,4,Male,2,3,Sales Executive,2,Single,"(6500, 19999]",2,Yes,12,3,3,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1319,2,Male,3,3,Sales Executive,2,Single,"(6500, 19999]",9,Yes,19,3,3,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,Research & Development,17,4,Medical,1321,2,Female,3,3,Manager,1,Married,"(6500, 19999]",1,Yes,23,4,4,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1322,1,Male,3,2,Manufacturing Director,3,Single,"(1000, 6500]",0,No,11,3,1,0,9,6,3,8,7,1,7
31,No,Non-Travel,Sales,2,4,Life Sciences,1324,4,Female,3,3,Sales Executive,3,Divorced,"(6500, 19999]",1,Yes,19,3,1,1,10,5,2,10,8,9,6
41,No,Non-Travel,Sales,10,2,Medical,1329,3,Male,1,2,Sales Executive,2,Single,"(1000, 6500]",1,No,13,3,1,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,1331,4,Female,3,1,Sales Representative,2,Single,"(1000, 6500]",1,Yes,11,3,1,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1333,1,Male,3,1,Laboratory Technician,1,Married,"(1000, 6500]",4,No,12,3,3,0,10,4,4,3,2,1,2
42,No,Non-Travel,Research & Development,2,1,Life Sciences,1334,3,Male,3,4,Manager,3,Married,"(6500, 19999]",0,Yes,13,3,4,0,21,3,2,20,8,2,10
55,No,Travel_Rarely,Research & Development,2,2,Medical,1336,4,Female,1,5,Manager,3,Married,"(6500, 19999]",4,No,14,3,4,1,23,5,3,19,9,9,11
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,1338,4,Male,3,5,Manager,2,Single,"(6500, 19999]",6,No,14,3,1,0,36,4,3,7,3,7,7
40,No,Non-Travel,Research & Development,16,2,Life Sciences,1340,3,Male,3,1,Research Scientist,3,Divorced,"(1000, 6500]",9,No,16,3,2,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1344,4,Male,3,3,Healthcare Representative,4,Divorced,"(6500, 19999]",0,No,11,3,4,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1346,3,Male,3,2,Research Scientist,4,Single,"(1000, 6500]",1,No,13,3,3,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,Sales,1,3,Marketing,1349,3,Female,3,2,Sales Executive,1,Divorced,"(1000, 6500]",0,No,17,3,4,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,1350,3,Male,3,2,Research Scientist,3,Single,"(1000, 6500]",1,Yes,11,3,2,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1352,3,Male,3,4,Manager,2,Divorced,"(6500, 19999]",1,Yes,11,3,2,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,Sales,2,2,Life Sciences,1355,2,Female,3,2,Sales Executive,1,Divorced,"(6500, 19999]",3,No,15,3,4,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,Sales,15,2,Medical,1356,3,Female,3,2,Sales Executive,1,Single,"(1000, 6500]",1,No,12,3,4,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,Research & Development,19,1,Medical,1358,4,Male,3,1,Laboratory Technician,4,Married,"(1000, 6500]",3,No,11,3,3,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,1360,3,Female,2,3,Manufacturing Director,1,Married,"(6500, 19999]",7,Yes,14,3,4,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1361,2,Male,3,1,Laboratory Technician,2,Married,"(1000, 6500]",3,No,22,4,3,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,Sales,7,3,Marketing,1362,1,Female,4,2,Sales Executive,1,Married,"(1000, 6500]",2,No,16,3,4,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1363,4,Male,3,3,Manufacturing Director,4,Single,"(6500, 19999]",1,No,11,3,3,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,Sales,11,3,Medical,1364,3,Female,4,1,Sales Representative,4,Married,"(1000, 6500]",8,No,14,3,2,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1367,4,Female,2,4,Manufacturing Director,2,Single,"(6500, 19999]",3,No,16,3,2,0,29,1,2,5,2,0,3
18,No,Non-Travel,Research & Development,1,3,Life Sciences,1368,4,Female,3,1,Laboratory Technician,4,Single,"(1000, 6500]",1,No,15,3,3,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,1369,4,Female,2,2,Laboratory Technician,4,Married,"(1000, 6500]",0,No,12,3,2,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,Sales,2,1,Life Sciences,1371,4,Male,1,2,Sales Executive,4,Single,"(1000, 6500]",3,No,20,4,2,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1372,1,Male,4,4,Sales Executive,3,Single,"(6500, 19999]",6,Yes,17,3,3,0,24,2,2,19,7,3,8
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1373,4,Male,3,4,Manufacturing Director,2,Married,"(6500, 19999]",4,Yes,12,3,1,1,33,0,3,19,16,15,9
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1374,1,Female,2,1,Research Scientist,3,Divorced,"(1000, 6500]",1,No,20,4,3,3,5,2,3,5,4,0,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,1375,2,Female,4,2,Healthcare Representative,3,Divorced,"(1000, 6500]",5,No,20,4,2,3,15,0,3,12,11,11,8
34,No,Travel_Rarely,Research & Development,29,3,Medical,1377,2,Male,3,2,Laboratory Technician,3,Married,"(1000, 6500]",4,No,13,3,1,2,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1379,3,Female,2,1,Sales Representative,4,Single,"(1000, 6500]",7,No,14,3,3,0,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,Sales,18,4,Marketing,1380,4,Female,3,2,Sales Executive,3,Married,"(1000, 6500]",0,Yes,18,3,3,1,5,0,2,4,2,3,2
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1382,4,Male,4,1,Research Scientist,3,Divorced,"(1000, 6500]",1,No,11,3,4,3,4,2,3,4,2,0,3
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1383,3,Female,3,2,Healthcare Representative,4,Single,"(6500, 19999]",1,No,11,3,4,0,14,2,4,14,11,4,11
28,No,Travel_Rarely,Sales,26,3,Life Sciences,1387,3,Male,2,2,Sales Executive,1,Married,"(1000, 6500]",1,No,11,3,3,1,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,1389,4,Male,3,2,Manufacturing Director,3,Married,"(1000, 6500]",1,Yes,15,3,4,2,10,3,2,10,2,6,7
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1390,1,Male,2,2,Sales Executive,4,Married,"(1000, 6500]",3,Yes,12,3,4,2,8,2,4,5,4,1,4
51,No,Travel_Frequently,Sales,2,3,Marketing,1391,2,Male,3,3,Sales Executive,2,Married,"(6500, 19999]",2,No,11,3,2,0,14,5,3,4,2,3,2
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1392,4,Female,3,2,Research Scientist,4,Divorced,"(1000, 6500]",3,Yes,14,3,1,2,12,4,2,6,2,3,3
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1394,3,Male,3,1,Research Scientist,3,Married,"(1000, 6500]",7,Yes,15,3,4,0,8,2,3,6,4,1,3
33,No,Travel_Frequently,Sales,5,1,Life Sciences,1395,2,Male,3,2,Sales Executive,4,Married,"(6500, 19999]",6,No,13,3,1,0,8,2,4,5,4,1,2
32,No,Travel_Rarely,Sales,2,1,Marketing,1396,3,Male,3,2,Sales Executive,2,Married,"(1000, 6500]",0,Yes,13,3,1,3,4,3,2,3,2,1,2
39,No,Non-Travel,Research & Development,25,2,Life Sciences,1397,3,Male,3,3,Healthcare Representative,3,Married,"(6500, 19999]",3,No,21,4,2,1,13,2,3,6,4,0,5
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1399,1,Male,4,2,Sales Executive,3,Married,"(1000, 6500]",2,No,11,3,2,0,6,3,2,3,2,1,2
52,No,Travel_Frequently,Research & Development,28,2,Medical,1401,4,Female,4,4,Manufacturing Director,3,Married,"(6500, 19999]",2,Yes,11,3,2,1,24,3,2,5,3,0,2
43,No,Travel_Rarely,Research & Development,6,3,Medical,1402,1,Female,2,2,Research Scientist,3,Single,"(1000, 6500]",1,Yes,14,3,1,0,20,3,1,20,7,1,8
27,No,Travel_Rarely,Sales,10,3,Marketing,1403,4,Female,2,2,Sales Executive,4,Married,"(1000, 6500]",1,Yes,11,3,4,0,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,1,Research Scientist,3,Single,"(1000, 6500]",1,Yes,13,3,4,0,8,2,3,8,2,7,7
26,No,Travel_Rarely,Research & Development,2,1,Medical,1407,1,Male,2,1,Research Scientist,4,Single,"(1000, 6500]",0,No,12,3,4,0,5,2,3,4,3,1,1
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,1408,3,Female,3,4,Manager,1,Married,"(6500, 19999]",0,No,14,3,3,1,21,5,3,20,7,0,9
52,No,Travel_Rarely,Research & Development,8,4,Other,1409,3,Female,3,1,Laboratory Technician,1,Married,"(1000, 6500]",9,No,13,3,3,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,Research & Development,11,3,Medical,1411,1,Female,3,1,Laboratory Technician,3,Single,"(1000, 6500]",4,No,18,3,1,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,1412,3,Male,3,3,Manufacturing Director,4,Single,"(6500, 19999]",2,No,11,3,3,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1415,1,Male,3,1,Laboratory Technician,4,Married,"(1000, 6500]",4,No,11,3,2,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,Research & Development,7,3,Other,1417,3,Male,4,1,Laboratory Technician,1,Single,"(1000, 6500]",0,No,12,3,4,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,Human Resources,17,3,Other,1419,2,Male,2,3,Human Resources,1,Single,"(6500, 19999]",1,No,13,3,1,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,2,2,Laboratory Technician,1,Single,"(1000, 6500]",3,No,20,4,1,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,Research & Development,14,1,Other,1421,3,Female,3,3,Healthcare Representative,4,Single,"(6500, 19999]",0,Yes,12,3,1,0,9,1,3,8,7,7,7
54,No,Travel_Rarely,Research & Development,1,3,Medical,1422,4,Female,3,4,Research Director,4,Single,"(6500, 19999]",6,No,19,3,4,0,29,3,2,20,7,12,7
58,No,Travel_Rarely,Research & Development,1,3,Medical,1423,4,Female,3,5,Research Director,1,Married,"(6500, 19999]",3,Yes,21,4,3,1,32,3,3,9,8,1,5
55,No,Travel_Rarely,Research & Development,1,4,Medical,1424,2,Male,4,4,Research Director,4,Divorced,"(6500, 19999]",2,No,13,3,4,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,Sales,3,4,Marketing,1425,1,Female,3,2,Sales Executive,2,Single,"(6500, 19999]",3,Yes,16,3,4,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,1427,2,Female,1,1,Sales Representative,3,Single,"(1000, 6500]",1,No,12,3,2,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,Sales,7,4,Marketing,1428,4,Female,3,2,Sales Executive,1,Divorced,"(1000, 6500]",7,No,14,3,2,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1430,1,Female,3,4,Research Director,2,Single,"(6500, 19999]",3,No,11,3,3,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,Research & Development,1,4,Other,1431,4,Male,3,1,Research Scientist,1,Divorced,"(1000, 6500]",5,No,14,3,3,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1433,1,Female,2,1,Research Scientist,2,Single,"(1000, 6500]",1,No,12,3,3,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1434,2,Male,3,1,Laboratory Technician,1,Married,"(1000, 6500]",0,No,14,3,2,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1435,1,Male,2,2,Laboratory Technician,4,Single,"(1000, 6500]",1,No,16,3,3,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,Sales,16,4,Marketing,1436,3,Female,2,2,Sales Executive,1,Married,"(1000, 6500]",4,No,13,3,1,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1438,1,Male,3,1,Research Scientist,4,Married,"(1000, 6500]",7,No,12,3,3,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1439,1,Male,2,1,Sales Representative,1,Married,"(1000, 6500]",3,No,12,3,1,0,6,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,2,Technical Degree,1440,3,Male,4,1,Laboratory Technician,3,Single,"(1000, 6500]",0,No,14,3,1,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1441,1,Female,3,1,Research Scientist,1,Married,"(1000, 6500]",2,No,22,4,4,1,5,3,4,3,2,1,0
47,No,Travel_Rarely,Research & Development,2,4,Medical,1443,1,Female,3,4,Research Director,3,Married,"(6500, 19999]",3,No,19,3,2,2,26,2,4,20,17,5,6
24,No,Travel_Rarely,Sales,4,1,Medical,1445,4,Female,3,2,Sales Executive,3,Married,"(1000, 6500]",1,Yes,12,3,3,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,Sales,7,5,Marketing,1446,4,Male,3,2,Sales Executive,4,Married,"(6500, 19999]",4,No,12,3,3,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1447,4,Female,2,1,Laboratory Technician,2,Married,"(1000, 6500]",5,No,17,3,1,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,Research & Development,5,5,Medical,1448,2,Male,4,1,Research Scientist,3,Married,"(1000, 6500]",2,Yes,12,3,1,0,7,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,4,Other,1449,3,Male,3,2,Laboratory Technician,3,Divorced,"(1000, 6500]",3,No,11,3,3,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,Sales,8,2,Life Sciences,1453,1,Male,3,3,Sales Executive,4,Divorced,"(6500, 19999]",1,No,18,3,1,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1457,1,Male,3,3,Sales Executive,4,Divorced,"(6500, 19999]",4,No,11,3,1,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1458,1,Female,2,1,Laboratory Technician,1,Single,"(1000, 6500]",2,Yes,23,4,2,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,1459,3,Female,4,3,Manufacturing Director,2,Single,"(6500, 19999]",1,No,11,3,1,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,Research & Development,20,3,Medical,1460,2,Male,1,3,Healthcare Representative,1,Divorced,"(6500, 19999]",2,Yes,18,3,2,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,Human Resources,8,2,Medical,1461,4,Female,4,1,Human Resources,2,Single,"(1000, 6500]",9,No,18,3,4,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1464,2,Male,3,1,Laboratory Technician,4,Married,"(1000, 6500]",6,Yes,13,3,3,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1465,2,Male,3,3,Manufacturing Director,4,Married,"(6500, 19999]",4,Yes,18,3,4,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,Sales,7,3,Marketing,1466,3,Male,3,2,Sales Executive,1,Divorced,"(1000, 6500]",4,No,11,3,1,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1467,1,Female,3,1,Human Resources,3,Married,"(1000, 6500]",1,No,15,3,4,0,2,0,3,2,2,2,2
40,No,Non-Travel,Research & Development,8,1,Medical,1468,4,Male,2,3,Research Director,2,Divorced,"(6500, 19999]",2,No,11,3,3,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,Sales,5,3,Medical,1469,4,Male,3,2,Sales Executive,1,Single,"(6500, 19999]",0,No,18,3,4,0,6,4,3,5,4,1,3
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1471,3,Male,2,1,Laboratory Technician,3,Single,"(1000, 6500]",3,No,14,3,4,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,Research & Development,2,3,Medical,1472,4,Male,4,4,Research Director,2,Single,"(6500, 19999]",4,No,12,3,2,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1473,1,Male,3,2,Healthcare Representative,3,Married,"(6500, 19999]",2,No,14,3,2,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,Research & Development,2,3,Medical,1474,3,Male,3,1,Research Scientist,3,Divorced,"(1000, 6500]",2,No,14,3,3,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1475,4,Male,3,1,Research Scientist,2,Single,"(1000, 6500]",1,No,13,3,3,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,Sales,7,3,Medical,1477,4,Male,3,2,Sales Executive,1,Married,"(1000, 6500]",0,No,14,3,1,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,Sales,3,3,Other,1478,4,Male,1,2,Sales Executive,1,Single,"(1000, 6500]",3,No,18,3,4,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,Sales,16,1,Life Sciences,1479,4,Male,3,2,Sales Executive,3,Married,"(1000, 6500]",8,No,15,3,3,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,Research & Development,9,2,Medical,1480,1,Female,3,1,Laboratory Technician,4,Single,"(1000, 6500]",1,No,13,3,3,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,Sales,1,5,Marketing,1481,1,Female,3,2,Sales Executive,3,Married,"(1000, 6500]",7,No,12,3,3,1,11,4,2,1,0,0,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,1482,3,Male,3,1,Research Scientist,3,Divorced,"(1000, 6500]",1,No,13,3,2,2,1,2,2,1,0,0,0
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1483,2,Male,4,2,Research Scientist,3,Married,"(1000, 6500]",0,No,24,4,1,1,13,2,2,12,9,2,8
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1484,3,Male,3,3,Healthcare Representative,2,Divorced,"(6500, 19999]",3,No,14,3,2,2,29,3,3,8,7,0,7
34,No,Travel_Frequently,Research & Development,15,3,Medical,1485,2,Male,3,4,Research Director,1,Divorced,"(6500, 19999]",7,No,14,3,4,2,16,3,2,14,8,6,9
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1486,1,Male,3,1,Sales Representative,3,Married,"(1000, 6500]",3,No,15,3,4,1,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1487,1,Female,3,2,Sales Executive,2,Single,"(1000, 6500]",5,No,11,3,1,0,7,4,1,5,3,0,0
